2025-04-13T13:45:35.943515,S11: 0.13,-1.94,-0.42
2025-04-13T13:45:36.002456,S13: 0.12,-1.93,-0.42
2025-04-13T13:45:36.002456,S14: 0.13,-1.94,-0.43
2025-04-13T13:45:36.003457,S15: 0.13,-1.93,-0.42
2025-04-13T13:45:36.063349,S19: 0.13,-1.94,-0.41
2025-04-13T13:45:36.065348,S20: 0.14,-1.93,-0.41
2025-04-13T13:45:36.066350,S21: 0.13,-1.93,-0.42
2025-04-13T13:45:36.122280,S23: 0.14,-1.93,-0.42
2025-04-13T13:45:36.123281,S24: 0.14,-1.95,-0.42
2025-04-13T13:45:36.124283,S25: 0.14,-1.93,-0.41
2025-04-13T13:45:36.182975,S27: 0.13,-1.94,-0.42
2025-04-13T13:45:36.183958,S28: 0.13,-1.92,-0.42
2025-04-13T13:45:36.184957,S29: 0.13,-1.94,-0.42
2025-04-13T13:45:36.185960,S31: 0.14,-1.94,-0.42
2025-04-13T13:45:36.243209,S32: 0.12,-1.94,-0.41
2025-04-13T13:45:36.243209,S33: 0.14,-1.94,-0.44
2025-04-13T13:45:36.244519,S34: 0.14,-1.94,-0.43
2025-04-13T13:45:36.245527,S39: 0.14,-1.92,-0.42
2025-04-13T13:45:36.302047,S40: 0.14,-1.93,-0.43
2025-04-13T13:45:36.423519,S1: 0.13,-1.94,-0.43
2025-04-13T13:45:36.425517,S2: 0.14,-1.92,-0.43
2025-04-13T13:45:36.426515,S3: 0.14,-1.94,-0.42
2025-04-13T13:45:36.426515,S4: 0.13,-1.94,-0.43
2025-04-13T13:45:36.482106,S5: 0.14,-1.94,-0.42
2025-04-13T13:45:36.483110,S6: 0.14,-1.94,-0.41
2025-04-13T13:45:36.484108,S7: 0.15,-1.94,-0.42
2025-04-13T13:45:36.542511,S9: 0.14,-1.93,-0.43
2025-04-13T13:45:36.545522,S10: 0.14,-1.94,-0.43
2025-04-13T13:45:36.545522,S11: 0.14,-1.95,-0.43
2025-04-13T13:45:36.546518,S13: 0.14,-1.92,-0.42
2025-04-13T13:45:36.601352,S14: 0.14,-1.93,-0.42
2025-04-13T13:45:36.602351,S15: 0.13,-1.94,-0.42
2025-04-13T13:45:36.603353,S16: 0.14,-1.93,-0.42
2025-04-13T13:45:36.663191,S19: 0.15,-1.93,-0.39
2025-04-13T13:45:36.664190,S20: 0.15,-1.93,-0.43
2025-04-13T13:45:36.667192,S21: 0.13,-1.94,-0.41
2025-04-13T13:45:36.722491,S23: 0.14,-1.94,-0.42
2025-04-13T13:45:36.723490,S24: 0.13,-1.94,-0.43
2025-04-13T13:45:36.724490,S25: 0.14,-1.93,-0.42
2025-04-13T13:45:36.782299,S27: 0.14,-1.94,-0.43
2025-04-13T13:45:36.783292,S28: 0.14,-1.93,-0.41
2025-04-13T13:45:36.784295,S29: 0.14,-1.94,-0.42
2025-04-13T13:45:36.785297,S31: 0.14,-1.94,-0.42
2025-04-13T13:45:36.841673,S32: 0.14,-1.94,-0.42
2025-04-13T13:45:36.842676,S33: 0.00,-1.92,-0.43
2025-04-13T13:45:36.843684,S34: 0.00,-1.94,-0.41
2025-04-13T13:45:36.901828,S39: 0.14,-1.94,-0.42
2025-04-13T13:45:36.903830,S40: 0.15,-1.92,-0.42
2025-04-13T13:45:37.023135,S1: 0.13,-1.94,-0.43
2025-04-13T13:45:37.024136,S2: 0.14,-1.94,-0.42
2025-04-13T13:45:37.025136,S3: 0.15,-1.94,-0.42
2025-04-13T13:45:37.027133,S4: 0.13,-1.94,-0.42
2025-04-13T13:45:37.081698,S5: 0.14,-1.94,-0.43
2025-04-13T13:45:37.082697,S6: 0.15,-1.93,-0.41
2025-04-13T13:45:37.083696,S7: 0.13,-1.94,-0.42
